Address,County,not_full_price,vatx,row_id,price,year,quarter,year_norm,is_new_property,distance,LnP
"TONYFOHANAN, ELECTION HILL, EMYVALE",Monaghan,0,0,52383,160.0,2024,4,8,0,112.2953946158385,5.075173815233827
"11 DROMLEE CRESCENT, BEAUMONT, DUBLIN 9",Dublin,0,0,52384,525.12,2024,3,8,0,45.3641540009821,6.263626807901726
"38 The Boulevard, Raynoldstown Village, Haynestown",Louth,0,1,52385,321.59,2024,3,8,1,107.57146787217167,5.773277442294003
"49 CLOG NA LEINN, COLLINSTOWN",Westmeath,0,1,52386,458.15,2024,3,8,1,52.231508899725185,6.1271966414112224
"22 KILLAKEE WAY, FIRHOUSE, DUBLIN 24",Dublin,0,0,52387,460.0,2024,1,8,0,5.057132456416858,6.131226489483141
"8 LIFFEY CRESCENT, LIFFEY VALLEY PARK, LUCAN",Dublin,0,0,52388,420.0,2024,4,8,0,1.9777678354575536,6.040254711277414
"41 Berry Hill, Castlelyons",Cork,0,1,52389,281.12,2024,1,8,1,219.17064342671037,5.638781624438787
"KNOCKMULLEN, FEENAGH, CO LEITRIM",Leitrim,0,0,52390,185.0,2024,3,8,0,170.8984594214011,5.220355825078324
"27 GLENDALE LAWN, CHILDERS RD, LIMERICK",Limerick,0,0,52391,334.5,2024,4,8,0,117.3085700958577,5.8126368795682835
"10 PRIORY COURT, ST MICHAELS RD, GOREY",Wexford,0,0,52392,265.0,2024,2,8,0,111.70024668787978,5.579729825986222
"16 DOIRINN ALAINN, BALLYDRIBEEN, KILLARNEY",Kerry,1,0,52393,90.0,2024,2,8,0,119.5403582247026,4.499809670330265
"17 ROSEDALE CLOSE, CLONEE, DUBLIN 15",Dublin,0,0,52394,266.0,2024,3,8,0,171.90340273772856,5.583496308781699
"3c Camac Park, Bluebell",Dublin,0,1,52395,440.53,2024,4,8,1,175.47132337313138,6.0879785474840205
"APT. NO. 2 CLUAIN MHOR, CLYBAUN ROAD, GALWAY",Galway,0,0,52396,170.0,2024,3,8,0,186.70225186651996,5.135798437050262
"31 RYECOURT WOODS, CLOUGHDUV, CORK",Cork,0,0,52397,355.0,2024,1,8,0,219.17064342671037,5.872117789475416
"53 KINGSGROVE, ATHY, KILDARE",Kildare,0,0,52398,200.0,2024,1,8,0,7.9838404121020945,5.298317366548036
"37 GLENCAIRN LAWN, LEOPARDSTOWN, DUBLIN 18",Dublin,0,0,52399,675.0,2024,4,8,0,13.632807609261286,6.51471269087253
"37 Station View, Kilnacloy, Monaghan",Monaghan,0,1,52401,286.34,2024,4,8,1,112.2953946158385,5.657179915932181
"24 THE ESTUARY, SOMERVILLE, TRAMORE",Waterford,0,0,52402,105.0,2024,4,8,0,192.80668943165983,4.653960350157523
"29 THE CRESCENT, MOYGLARE HALL, MAYNOOTH",Kildare,0,0,52403,450.12,2024,4,8,0,136.37713174365535,6.109514213881797
"20 ARD NA GREINE, BANDUFF RD, BALLYVOLANE",Cork,0,0,52404,315.0,2024,1,8,0,0.34741860459685614,5.752572638825633
"110 THE ELM, CHARLEVILLE SQ, RATHFARNHAM DUBLIN 14",Dublin,0,0,52405,470.0,2024,3,8,0,191.7183404947281,6.152732694704104
"23V BUNHOVIL, WEST END, BUNDORAN",Donegal,0,0,52406,100.0,2024,1,8,0,190.70888897967802,4.605170185988092
"17 Avonvale Manor, Ballynerrin Upper, Wicklow Town",Wicklow,0,1,52408,405.29,2024,1,8,1,160.91295765587097,6.00460286024821
"74 GRIFFIN RATH HALL, MAYNOOTH, KILDARE",Kildare,0,0,52409,307.55,2024,1,8,0,181.90142930762585,5.728637675654378
"6 THORNBROOK, NAAS, KILDARE",Kildare,0,0,52410,755.0,2024,3,8,0,233.6294488715595,6.626717749249025
"40 The Gardens, Kilmartin Grove, Hollystown",Dublin,0,1,52411,220.39,2024,4,8,1,4.452005349580467,5.3953987041986
"44 Weavers Lane, The Steeples, Commons",Meath,0,1,52412,348.02,2024,4,8,1,40.561582253021264,5.852259949387432
"19A LANESVILLE, MONKSTOWN, DUBLIN",Dublin,0,0,52413,870.0,2024,3,8,0,77.87771917402397,6.76849321164863
"38 BIRCHFIELDS, BOG ROAD, PORTARLINGTON",Offaly,1,1,52414,228.59,2024,2,8,1,113.8324013995926,5.431930005871957
"56 Newtown Avenue, Castletroy",Limerick,0,1,52415,380.4,2024,4,8,1,196.1342349739337,5.941223330671235
"MAIN ST, CASTLEBLAYNEY, MONAGHAN",Monaghan,0,0,52416,202.0,2024,4,8,0,167.9531865946821,5.308267697401205
"CORDRUMMAN, SCRAMOGE, ROSCOMMON",Roscommon,0,0,52417,150.0,2024,4,8,0,25.417565257132672,5.0106352940962555
"14 RUSSELL COURT, DOORADOYLE, LIMERICK",Limerick,0,0,52418,341.0,2024,2,8,0,85.8705010934296,5.831882477283517
"26 ARDEE RD, RATHMINES, DUBLIN 6",Dublin,0,0,52419,1115.0,2024,3,8,0,2.0096305578111666,7.016609683894219
"SPRINGBANK STUD, SPRINGBANK WAY, POLLARDSTOWN",Kildare,0,0,52420,600.0,2024,4,8,0,96.67106179697845,6.396929655216146
"5 KILCARAGH, LIXNAW, TRALEE",Kerry,0,0,52421,332.0,2024,4,8,0,249.98898497910042,5.805134968916488
"30 DONNYBROOK COURT, BEAVER ROW, DONNYBROOK DUBLIN 4",Dublin,0,0,52422,335.0,2024,1,8,0,11.813089627072143,5.814130531825066
"16 CASTLEVIEW, CASTLE VIEW QUAY, GRAIGUECULLEN",Carlow,0,0,52423,205.0,2024,3,8,0,118.26832088355232,5.3230099791384085
"34 PARK COURT, BALLYVOLANE, CORK",Cork,0,0,52424,205.0,2024,1,8,0,211.9208215824033,5.3230099791384085
"THE PADDOCK, TEMPLETOWN HOOK HEAD, WEXFORD",Wexford,0,0,52425,282.0,2024,2,8,0,209.2837861496295,5.641907070938114
"80 GRESHAM HOUSE, CATHAL BRUGHA ST, DUBLIN 1",Dublin,0,0,52427,256.0,2024,3,8,0,145.04419804857164,5.545177444479562
"ST JOSEPHS ROAD, PORTUMNA, CO GALWAY",Galway,0,0,52428,200.0,2024,3,8,0,180.39715366586654,5.298317366548036
"16 DUN OIR AVENUE, GLENAMUCK ROAD, KILTERNAN",Dublin,0,1,52429,541.85,2024,1,8,1,175.47132337313138,6.294989210369004
"14 Nyne Park Crescent, Nyne Park, Callan Road",Kilkenny,0,1,52430,323.85,2024,4,8,1,118.42141769762023,5.780280445628926
"83 Meadow Hill, Marlton Road, Wicklow Town",Wicklow,0,1,52432,484.58,2024,4,8,1,42.24423172827542,6.1832825363792825
"40 Battery Park, Magee Quarter, Kildare",Kildare,0,1,52433,332.6,2024,3,8,1,48.037970068336556,5.806940566758827
"12 DROMROE, RHEBOGUE, LIMERICK",Limerick,0,0,52434,286.0,2024,2,8,0,215.83857214036507,5.655991810819852
"SHANDRA, GRACEFIELD, PORTARLINGTON",Offaly,0,0,52435,400.0,2024,1,8,0,101.84034563039117,5.991464547107982
"64 CE NA MARA, FORTHILL, THE DOCKS",Galway,0,0,52436,370.0,2024,4,8,0,186.70225186651996,5.91350300563827
"16 The Mall, Drummin Village, Nenagh",Tipperary,0,1,52437,290.75,2024,4,8,1,38.05744652911437,5.672463791398774
"40 SLIABH RIOGA, LETTERAGH RD, GALWAY",Galway,0,0,52438,220.0,2024,1,8,0,186.70225186651996,5.393627546352362
"4 BLACKWOOD MEWS, ONGAR CHASE, DUBLIN 15",Dublin,0,0,52439,925.0,2024,4,8,0,219.80031049925475,6.829793737512425
"14 THORNLEIGH GREEN, SWORDS, DUBLIN",Dublin,0,0,52440,345.0,2024,3,8,0,2.0096305578111666,5.84354441703136
"8 LIFFEY GREEN, LIFFEY VALLEY PARK, LUCAN",Dublin,0,0,52441,481.17,2024,1,8,0,172.11700607872316,6.176220638017396
"19 TANNERS GATE, CARRICK ON SUIR, TIPPERARY",Tipperary,0,0,52442,260.0,2024,4,8,0,159.1174266858549,5.560681631015528
"67 ARAN COURT, WATERVILLE, DUBLIN 15",Dublin,0,0,52443,250.0,2024,3,8,0,183.78639546657251,5.521460917862246
"2 OAKWOOD, SIXMILEBRIDGE, CLARE",Clare,0,0,52444,320.0,2024,4,8,0,175.655967525262,5.768320995793772
"FOXHAVEN, LOWER WATERVILLE, WATERVILLE",Kerry,0,0,52445,340.0,2024,1,8,0,324.1036527180926,5.8289456176102075
"6 SHREWSBURY LODGE, JOHNSTOWN RD, DUN LAOGHAIRE",Dublin,0,0,52446,420.0,2024,2,8,0,109.87282968812679,6.040254711277414
"23 Townparks, Borris on Ossory",Laois,1,1,52449,287.03,2024,4,8,1,77.47185611203389,5.6595867399135065
"52 MILLFIELD, THE LINKS, PORTMARNOCK",Dublin,0,0,52450,430.0,2024,4,8,0,71.9672742738424,6.063785208687608
"17 DILLON'S COURT, CHURCH LANE, MANORHAMILTON",Leitrim,0,0,52451,65.5,2024,1,8,0,137.5390817952229,4.182050142641207
"SHALOM, DUNGUIB, KILLENAULE",Tipperary,0,0,52452,218.0,2024,3,8,0,165.79413625086676,5.384495062789089
"19 BLACKROCK COURT, YOUGHAL RD, DUNGARVAN",Waterford,0,0,52453,155.0,2024,2,8,0,179.26338142012125,5.043425116919247
"62 ABBEY VIEW, ADARE, CO LIMERICK",Limerick,0,0,52454,370.0,2024,4,8,0,93.81249997050907,5.91350300563827
"15 TRINITY COURT, GEORGES QUAY, CORK",Cork,0,0,52455,280.0,2024,2,8,0,219.17064342671037,5.634789603169249
"21 MICHAEL COLLINS SQUARE, MIDLETON, CO CORK",Cork,0,0,52456,222.0,2024,4,8,0,85.7097314616481,5.402677381872279
"5C RAINSFORD AVE, DUBLIN 8, DUBLIN",Dublin,0,0,52457,250.0,2024,2,8,0,155.21368966590367,5.521460917862246
"28 CAROLINA PARK, LETTERKENNY, DONEGAL",Donegal,0,0,52458,240.0,2024,2,8,0,105.23314916524525,5.480638923341991
"10 Rowan Way, Kilcarbery Grange",Dublin,0,1,52459,383.26,2024,3,8,1,2.0096305578111666,5.9487136100403495
"3 SHANNON QUAYS, ROOSKEY, LEITRIM",Leitrim,0,0,52460,286.0,2024,3,8,0,249.62629154352854,5.655991810819852
"11 HARBOUR VIEW, CROFTON RD, DUN LAOGHAIRE",Dublin,0,0,52461,540.0,2024,4,8,0,260.6084523440882,6.29156913955832
"3 STRANDSIDE SOUTH, ABBEYSIDE, DUNGARVAN",Waterford,0,0,52462,251.5,2024,4,8,0,108.2956644945949,5.527442989539794
"63 Maolchnoc, Ballymoneen Road, Knocknacarra",Galway,0,1,52463,436.24,2024,3,8,1,169.03230887623567,6.078192550617806
"47 KILBRACK LAWN, SKEHARD RD, BLACKROCK",Cork,0,0,52464,557.0,2024,3,8,0,168.11304035263083,6.322565239927284
"14 CARRICKMOUNT DR, CHURCHTOWN, DUBLIN 14",Dublin,0,0,52465,497.0,2024,3,8,0,219.80031049925475,6.208590026096629
"Apartment 1, Ballyminogue, Scariff",Clare,1,1,52466,175.0,2024,2,8,1,170.80814352163236,5.1647859739235145
"21  Folkstown Park, Balbriggan",Dublin,0,1,52467,378.85,2024,4,8,1,2.0096305578111666,5.937140348377382
"46 an glasan, greenville, enniscorthy",Wexford,0,1,52468,211.45,2024,2,8,1,111.70024668787978,5.353988563918498
"RHYNMOUNT, CLOONDARA, CO LONGFORD",Longford,0,0,52469,125.0,2024,1,8,0,111.0788906784237,4.8283137373023015
"1 The Walk, Mullen Park, Maynooth",Kildare,0,1,52470,506.61,2024,3,8,1,200.81807198363282,6.227741476812155
"99 SLIEVE RUA DR, STILLORGAN, DUBLIN",Dublin,0,0,52471,700.0,2024,1,8,0,133.31553749051307,6.551080335043404
"2 CLONMINCH LANE, TULLAMORE, OFFALY",Offaly,0,0,52472,442.5,2024,2,8,0,85.56408403766764,6.092440464447984
"114 KNOCKPOGUE AVENUE, FARRANREE, CORK",Cork,0,0,52473,229.0,2024,4,8,0,29.720575982931376,5.43372200355424
"209 GREENACRES, DUNDALK, LOUTH",Louth,0,0,52474,126.67,2024,2,8,0,73.63695070867085,4.841585279495541
"NO 6 GLÓR NA HABHANN, SPA ROAD, DINGLE",Kerry,0,0,52475,475.0,2024,4,8,0,218.42318008500632,6.163314804034641
"SMEAR, AUGHNACLIFFE, LONGFORD",Longford,0,0,52476,206.5,2024,4,8,0,113.7774585577429,5.330300412401088
"5 HOLLY DRIVE, TEMPLARS HALL, WATERFORD",Waterford,0,0,52477,110.02,2024,3,8,0,132.69382286923147,4.700662167447312
"19 Farmleigh Woods, Donegal Town",Donegal,0,1,52478,312.78,2024,4,8,1,194.3629009376345,5.745500068008069
"21 TORQUAY CASTLECOURT, KILGOBBIN WOOD, SANDYFORD",Dublin,0,0,52479,415.0,2024,3,8,0,215.62791517279985,6.028278520230698
"73 BUNBURY GATE AVE, SWORDS, DUBLIN",Dublin,0,0,52480,487.5,2024,2,8,0,43.7109393963858,6.189290290437902
"88 PINEBROOK VALE, CLONSILLA, DUBLIN 15",Dublin,0,0,52481,359.0,2024,1,8,0,9.987067079705774,5.883322388488279
"APT. 4, JAMES CONNOLLY HOUSE, EAST ESSEX ST",Dublin,0,0,52482,367.0,2024,2,8,0,192.16765241858232,5.905361848054571
"53 Chapel Hill, Chapel Lane, Garristown",Dublin,0,1,52483,436.12,2024,2,8,1,68.6499662540469,6.077917434838181
"1 MINERS WALK, NEWTOWN, CRETTYARD",Laois,0,0,52484,300.0,2024,2,8,0,84.92194766303973,5.703782474656201
"19 Meadow Hill, Marlton, Co. Wicklow",Wicklow,0,0,52485,317.18,2024,2,8,1,179.74825587495027,5.759469436070455
"97 ASHFIELD, MULLINGAR, WESTMEATH",Westmeath,0,0,52486,180.0,2024,3,8,0,134.0418760015481,5.19295685089021
"Apartment 24  Block B, Eglinton Place  Eglinton Road, Donnybrook",Dublin,0,1,52487,1035.52,2024,2,8,1,245.3564267844979,6.942658994990017
"14 MOORFIELD LAWNS, DUBLIN 22, DUBLIN",Dublin,0,0,52488,305.0,2024,3,8,0,83.82009676061398,5.720311776607412
"34 RHEBAN MANOR AVE, RHEBAN MANOR, ATHY",Kildare,0,0,52489,250.0,2024,2,8,0,129.6179665653856,5.521460917862246
"MEENACLADDY, MEENLARAGH, LETTERKENNY",Donegal,0,0,52490,90.0,2024,2,8,0,207.66068108749715,4.499809670330265
"22 WILDERWOOD GROVE, TEMPLEOGUE, DUBLIN 6W",Dublin,0,0,52491,655.0,2024,1,8,0,186.60528490659559,6.484635235635252
"52 ROSBERCON COURT, NEW ROSS, CO WEXFORD",Wexford,1,0,52492,128.0,2024,4,8,0,156.14820668943952,4.852030263919617
"FORELACKA, KINNITTY, BIRR",Offaly,0,0,52493,280.0,2024,1,8,0,101.84034563039117,5.634789603169249
"61 WEST RD, EAST WALL, DUBLIN 3",Dublin,0,0,52494,457.0,2024,3,8,0,286.3475368599999,6.124683390894205
"41 BRABAZON LINKS, BETTYSTOWN, CO MEATH",Meath,0,0,52495,220.0,2024,4,8,0,86.90237395970819,5.393627546352362
"MAIN ST, KILBEGGAN, CO WESTMEATH",Westmeath,0,0,52496,170.0,2024,4,8,0,75.33250300459905,5.135798437050262
"22 MANORSFIELD VIEW, CASTAHEANY, DUBLIN 15",Dublin,0,0,52498,300.0,2024,1,8,0,22.458123728822503,5.703782474656201
"18 Tandys Mews, Tandys Lane, Adamstown",Dublin,0,1,52499,568.28,2024,4,8,1,35.96188067513826,6.342614255003876
"4 CASTLE MEADOWS, MURRINTOWN, WEXFORD",Wexford,0,0,52500,365.0,2024,2,8,0,112.27868842525639,5.8998973535824915
"103 THE BEECHES, BALLYBOFEY, DONEGAL",Donegal,0,0,52501,235.0,2024,4,8,0,316.6351231191484,5.459585514144159
"198 THE ASH, CHARLEVILE SQ, BUSSERFIELD AVE",Dublin,0,0,52502,480.0,2024,4,8,0,109.87282968812679,6.173786103901937
"26 Suttonfield Paddocks, Ballybetagh Road, Kilternan",Dublin,0,1,52503,634.36,2024,1,8,1,129.78939652976027,6.4526166166304
"No. 34 Burgage Castle, Blessington, Co. Wicklow",Wicklow,0,1,52504,427.31,2024,2,8,1,89.03455410033989,6.057509745137665
"213 TUSKAR ROCK, CUSTOM HOUSE HARBOUR, DUBLIN 1",Dublin,0,0,52505,400.0,2024,4,8,0,175.47132337313138,5.991464547107982
"10 THE PINE, COACHROAD  MEADOWS, CLANE",Kildare,0,1,52506,440.53,2024,2,8,1,67.37712180582739,6.0879785474840205
"33 SPRINGFIELD GROVE, TIPPERARY, TIPPERARY",Tipperary,1,0,52507,198.0,2024,1,8,0,156.02287244140288,5.288267030694535
"30 SILVERSTREAM AVENUE, STAMEEN, DROGHEDA",Louth,0,0,52508,346.0,2024,1,8,0,74.6144932225036,5.846438775057725
"47 YEATS HEIGHTS, SLIGO",Sligo,0,0,52509,190.0,2024,3,8,0,194.94240367337784,5.247024072160486
"35 Chlestown Woods, Midleton",Cork,0,1,52510,485.0,2024,4,8,1,229.80734412826382,6.184148890937483
"APARTMENT NO.4, 29-30 LAD LANE, BAGGOT STREET",Dublin,0,0,52511,990.0,2024,2,8,0,2.0096305578111666,6.897704943128636
"8 CHARNWOOD GREEN, CLONSILLA, DUBLIN 15",Dublin,0,0,52512,475.0,2024,1,8,0,220.14545917846291,6.163314804034641
"HILLSIDE, BIRR, OFFALY",Offaly,0,0,52513,213.75,2024,3,8,0,97.8206622819701,5.36480710781687
"ROSSY, BALLINAMORE, LEITRIM",Leitrim,0,0,52515,690.0,2024,2,8,0,246.39297293284295,6.536691597591305
"56 MARIAN CRESCENT, RATHFARNHAM, DUBLIN 14",Dublin,0,0,52516,620.0,2024,1,8,0,2.0096305578111666,6.429719478039138
"35 FERRARD PARK, TWENTIES LANE, DROGHEDA",Louth,0,1,52517,308.37,2024,3,8,1,121.68876075518843,5.7313003606929405
"978 ABBEYLANDS, CASTLEDERMOT, CO KILDARE",Kildare,0,0,52518,180.0,2024,2,8,0,56.924715006427185,5.19295685089021
"44 GLENVIEW HEIGHTS, MULLINGAR, WESTMEATH",Westmeath,0,0,52519,200.0,2024,4,8,0,97.18111421224597,5.298317366548036
"24C RADCLIFFE, SUTTON, DUBLIN 13",Dublin,0,0,52520,432.0,2024,3,8,0,194.12723295012415,6.068425588244111
"10 SORREL PLACE, SORREL WOOD, BLESSINGTON",Wicklow,0,1,52521,405.29,2024,1,8,1,217.86146044618516,6.00460286024821
"64 WOODFIELD, CAPPAGH RD, BARNA",Galway,0,0,52522,377.7,2024,4,8,0,143.21696413227596,5.934100229718411
"67  Cois Teampall, Sli na Manach",Limerick,0,1,52523,321.58,2024,1,8,1,208.48775817409796,5.773246346316266
"75 Arcadin, Arcadia, Athlone",Westmeath,1,1,52524,294.0,2024,1,8,1,64.10770645290071,5.683579767338681
"54 PRIORY COURT, EDEN GATE, DELGANY",Wicklow,0,0,52525,340.0,2024,2,8,0,104.69611455298599,5.8289456176102075
"BALLYKENRY, ARDAGH, CO LIMERICK",Limerick,0,0,52526,95.0,2024,2,8,0,98.45985234474507,4.553876891600541
"1 Connells Church, Newbridge",Kildare,0,1,52527,339.21,2024,1,8,1,75.54069776345722,5.826619384615263
"9 ALANDALE ORCHARD, CIRCULAR RD SOUTH, LIMERICK",Limerick,0,0,52528,295.0,2024,4,8,0,116.13074605336287,5.68697535633982
"12 TROYS GREEN, GREENS BRIDGE, KILKENNY",Kilkenny,0,0,52529,290.0,2024,1,8,0,100.70885117758883,5.66988092298052
"DIRTANE, BALLYHEIGUE, CO KERRY",Kerry,0,0,52530,290.0,2024,4,8,0,324.1036527180926,5.66988092298052
"41 SEASON PARK, NEWTONMOUNTKENNEDY, WICKLOW",Wicklow,0,0,52531,373.0,2024,2,8,0,39.371390011270194,5.921578419643816
"4 ARDEE ROAD, COLLON, CO LOUTH",Louth,0,0,52532,80.0,2024,3,8,0,70.51885040494801,4.382026634673881
"214 ST JOHNS PARK, WATERFORD, WATERFORD",Waterford,0,0,52534,169.5,2024,2,8,0,132.69382286923147,5.1328529268205045
"15 NASH ST, INCHICORE, DUBLIN 8",Dublin,0,0,52535,378.0,2024,3,8,0,150.21906531085008,5.934894195619588
"74 WILLOW PARK GROVE, GLASNEVIN, DUBLIN 11",Dublin,0,0,52536,570.0,2024,3,8,0,160.1603676620992,6.345636360828596
"CURNALEE, CURRAGHBOY, ATHLONE",Roscommon,0,0,52537,120.0,2024,1,8,0,79.10576125094508,4.787491742782046
"9 LEDWIDGE HALL APTS, SLANE, COUNTY MEATH",Meath,0,0,52538,225.0,2024,4,8,0,44.22284253038704,5.41610040220442
"174 Newtown Meadows, Castletroy",Limerick,0,1,52539,328.19,2024,4,8,1,103.4136677616301,5.793592708965712
"20 THE HARBOUR, MARKET POINT, PATRICK ST",Westmeath,0,0,52540,202.0,2024,3,8,0,129.25523507962365,5.308267697401205
"25 Garraí Broc, Crooke, Passage East",Waterford,0,1,52541,281.94,2024,1,8,1,209.1812111395357,5.64169428234278
"WHISPERING PINES, COOLICK, KILCUMMIN",Kerry,0,0,52542,210.0,2024,2,8,0,258.92227946174165,5.3471075307174685
"21 FOSTERSTOWN PLACE, FOSTERSTOWN NORTH, SWORDS",Dublin,0,1,52543,428.18,2024,1,8,1,11.84801627766596,6.059543667918576
"88 NEWCASTLE MANOR SQ, NEWCASTLE, DUBLIN",Dublin,0,0,52544,325.0,2024,1,8,0,2.0096305578111666,5.783825182329737
"16 ERRILL, SHANNON COURT, CARRICK ON SHANNON",Leitrim,0,0,52545,186.0,2024,3,8,0,269.0653670599013,5.225746673713202
"2 ARDGLAS, LONG LANE, LETTERKENNY",Donegal,0,0,52546,100.0,2024,1,8,0,242.33759565899962,4.605170185988092
"3 MENEVAL GROVE, FARMLEIGH, DUNMORE RD",Waterford,0,0,52547,310.0,2024,1,8,0,132.69382286923147,5.736572297479192
"12 GLEBE HOUSE GARDENS, CLONAKILTY, CORK",Cork,0,0,52548,610.0,2024,4,8,0,178.90385266387503,6.413458957167357
"Apt 36  Danehill, Phoenix Park Racecourse, Castleknock",Dublin,0,1,52549,445.88,2024,4,8,1,2.0096305578111666,6.100049857521423
"22 BOTANIC PARK, GLASNEVIN, DUBLIN 9",Dublin,0,0,52550,337.5,2024,4,8,0,73.02886574905278,5.821565510312585
"TARA NURSERY RD, ALLENWOOD SOUTH, NAAS",Kildare,0,0,52551,152.0,2024,4,8,0,45.84813952277801,5.0238805208462765
"47 ARAN COURT, WATERVILLE, BLANCHARDSTOWN",Dublin,0,0,52552,340.0,2024,4,8,0,313.56474677965,5.8289456176102075
"4 STOCKING WOOD WALK, STOCKING AVENUE, RATHFARNHAM",Dublin,0,0,52553,536.0,2024,2,8,0,181.18367755016627,6.284134161070802
"STOVELODGE, BARNADEARG, TUAM",Galway,0,0,52554,185.0,2024,3,8,0,198.0500668139125,5.220355825078324
"STREETE VILLAGE, MULLINGAR, COUNTY WESTMEATH",Westmeath,0,0,52555,135.0,2024,4,8,0,221.5429971010634,4.90527477843843
"5 DAVIS COURT, DAVIS PLACE, FRANCIS ST DUBLIN 8",Dublin,0,0,52556,150.0,2024,2,8,0,2.0096305578111666,5.0106352940962555
"25 FLEMING RD, DRUMCONDRA, DUBLIN 9",Dublin,0,0,52557,458.0,2024,4,8,0,238.46123402930726,6.126869184114185
"12 MAYFIELD COURT, BALLINROBE, CO MAYO",Mayo,0,0,52558,100.0,2024,1,8,0,209.4076805692142,4.605170185988092
"16 THE ELMS, JOHNS ROW, WESTPORT",Mayo,1,0,52559,100.0,2024,2,8,0,171.46215313367867,4.605170185988092
"Apartment 11  Block D, The Avenue, Hamilton Park",Kildare,0,1,52560,308.37,2024,2,8,1,113.26151363480928,5.7313003606929405
"1 2 3 4 5 and 6 STRADAVOHER CT, THURLES, TIPPERARY",Tipperary,0,0,52561,700.0,2024,3,8,0,128.4450087802268,6.551080335043404
"26 ROS GEAL, RAHOON, GALWAY",Galway,0,1,52562,370.04,2024,1,8,1,185.98763254773627,5.913611107903118
"Apartment 73, De Verdon Place, Malahide Road",Dublin,1,1,52563,673.69,2024,3,8,1,48.55505287960907,6.512770064454342
"7 VICARSTOWN ROAD, STRADBALLY, CO LAOIS",Laois,0,0,52564,208.0,2024,4,8,0,149.27455644044076,5.337538079701318
"27 THE OLD RECTORY, LUCAN VILLAGE, CO DUBLIN",Dublin,0,0,52565,441.0,2024,2,8,0,185.45302510434334,6.089044875446846
"4 Potters Field Walk, Cappocks Green, Ardee",Louth,0,1,52566,349.9,2024,2,8,1,88.6974023686921,5.857647399373643
"50 UAM VAR DR, BISHOPSTOWN, CORK",Cork,0,0,52567,345.0,2024,2,8,0,67.53329267688548,5.84354441703136
"REAGHAN, TYNAGH, LOUGHREA",Galway,0,0,52568,142.0,2024,3,8,0,205.68621326018985,4.955827057601261
"36 NEW ST, LISMORE, WATERFORD",Waterford,0,0,52569,135.0,2024,2,8,0,142.52367229298645,4.90527477843843
"141 THE CRESCENT, PARK WEST POINTE, YEATS WAY DUBLIN 22",Dublin,0,0,52570,202.0,2024,3,8,0,113.70678153540342,5.308267697401205
"15 SHANARD AVE, SANTRY, DUBLIN 9",Dublin,0,0,52571,470.0,2024,3,8,0,29.208819115075702,6.152732694704104
"KILMEEDY, CO LIMERICK",Limerick,0,0,52572,150.0,2024,1,8,0,157.88564728547036,5.0106352940962555
"170 AN FIODAN, DOUGHISKA, GALWAY",Galway,0,0,52573,200.0,2024,3,8,0,164.20665842520555,5.298317366548036
"8 CLARKEMOUNT AVE, MULLINGAR, WESTMEATH",Westmeath,0,0,52574,130.0,2024,2,8,0,75.33250300459905,4.867534450455582
"13 CASTLELAND PARK PLACE, BALBRIGGAN, COUNTY DUBLIN",Dublin,0,0,52575,395.0,2024,1,8,0,58.531575804842035,5.978885764901122
"2 WINDMILL WAY, GARRISTOWN, DUBLIN",Dublin,0,0,52576,228.0,2024,1,8,0,2.0096305578111666,5.429345628954441
"138 RINUCCINI COURT, PORTLAOISE, CO LAOIS",Laois,0,0,52577,164.76,2024,3,8,0,55.62637585014743,5.10448986956788
"43 HARCOURT LODGE, SOUTHERN CROSS AVE, INCHICORE DUBLIN 8",Dublin,0,0,52578,290.0,2024,1,8,0,11.741446523491666,5.66988092298052
"14 CASTLE VIEW, CALLYSTOWN, CLOGHERHEAD",Louth,0,0,52579,435.0,2024,3,8,0,209.08041665941894,6.075346031088684
"20B GREAT WATER STREET, LONGFORD, CO. LONGFORD",Longford,1,0,52580,165.0,2024,4,8,0,111.0788906784237,5.10594547390058
"LAND OF LYRE, AUGHADOWN, SKIBBEREEN",Cork,0,0,52581,695.0,2024,3,8,0,219.17064342671037,6.543911845564792
"8 Ardrath Way, Crodaun, Celbridge",Kildare,0,1,52582,264.32,2024,3,8,1,48.037970068336556,5.577160490332613
"KNOCKAVERRY LODGE, RECTORY RD, YOUGHAL",Cork,0,0,52583,520.0,2024,3,8,0,219.17064342671037,6.253828811575473
"11 THE DRIVE, KILMARTIN GROVE, HOLLYSTOWN",Dublin,0,1,52584,418.5,2024,4,8,1,2.0096305578111666,6.03667688992953
"118 CUIRT SEOIGE, BOHERMORE, GALWAY",Galway,0,0,52585,295.0,2024,2,8,0,120.54595248979187,5.68697535633982
"80 WEST GATE, ST AUGUSTINE ST, DUBLIN",Dublin,0,0,52586,212.0,2024,4,8,0,39.1062745175448,5.356586274672012
"4 Baile Bhuin, Oldtown",Dublin,0,1,52587,550.66,2024,1,8,1,65.16187841797134,6.311117558801999
"85 Crann Darach, Meadowlands, Macroom",Cork,0,1,52589,280.18,2024,3,8,1,221.51834132949574,5.635432253767968
"1 RACE COURSE LAWNS, CLIFDEN, CO GALWAY",Galway,0,0,52590,294.0,2024,2,8,0,0.9239359362593044,5.683579767338681
"77 FAIRFIELD AVE, FARRANREE, CORK",Cork,0,0,52591,210.0,2024,2,8,0,219.17064342671037,5.3471075307174685
